6,5,0.34076087119339715,0.4459494163084128,0.043129652930690994,0.004129530600118836,0.0707554911447645,0.012026143790849672,0.08324889403176601
6,6,0.3037230017497828,0.4211023666990554,0.06551672594136776,0.004017558927378566,0.07333843490537686,0.020995237227702152,0.11130667454933639
6,7,0.13333333333333333,0.6333333333333333,0.16666666666666666,0.0,0.06666666666666667,0.0,0.0
6,8,0.41044973544973545,0.5005291005291004,0.0,0.0,0.07513227513227513,0.013888888888888888,0.0
6,9,0.3144347198695025,0.4103188719493069,0.03968802936194241,0.0,0.06070142417968504,0.0017391304347826088,0.1731178242047807
7,0,0.28976112775340906,0.3714717941463218,0.06658344478426102,0.004255581900810117,0.07464003801945232,0.04581152934741177,0.14747648404833397
7,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,2,0.16424394319131158,0.44945697577276517,0.09181286549707603,0.0,0.08763575605680868,0.1379281537176274,0.06892230576441102
7,3,0,0,0,0,0,0,0
7,4,0.2805361305361305,0.3268065268065268,0.13519813519813517,0.0,0.1107226107226107,0.13135198135198134,0.015384615384615385
7,5,0.25905564472980197,0.30879703941501696,0.05728999464954522,0.0011235955056179776,0.12233814874264314,0.08057784911717496,0.17081772784019977
7,6,0.2661137366861592,0.4038295857397694,0.059594681503283654,0.0002986857825567503,0.09461350518434639,0.051918989015763195,0.12363081608812158
7,7,0.0,0.375,0.0,0.0,0.0,0.625,0.0
7,8,0.05555555555555555,0.7222222222222223,0.0,0.0,0.16666666666666666,0.05555555555555555,0.0
7,9,0.2793562610229277,0.2873985890652557,0.05030864197530864,0.0,0.08694885361552028,0.04167548500881834,0.2543121693121693
8,0,0.34801267281105985,0.42294546850998466,0.024462365591397847,0.0,0.004838709677419356,0.0,0.19974078341013823
8,1,0,0,0,0,0,0,0
8,2,0.25,0.75,0.0,0.0,0.0,0.0,0.0
8,3,0,0,0,0,0,0,0
8,4,0.38888888888888884,0.611111111111111,0.0,0.0,0.0,0.0,0.0
8,5,0.4075757575757576,0.38863636363636367,0.10378787878787878,0.0,0.009090909090909092,0.0,0.09090909090909091
8,6,0.38945578231292516,0.284795918367347,0.022755102040816325,0.0,0.011904761904761904,0.0014285714285714286,0.28965986394557824
8,7,0,0,0,0,0,0,0
8,8,0,0,0,0,0,0,0
8,9,0.41766666666666663,0.3443333333333333,0.02,0.0,0.0,0.0,0.21799999999999997
9,0,0.333482423050992,0.38323036558364765,0.060339601958234935,0.004142739459013869,0.10397063386857588,0.03312889183499541,0.08125638965430548
9,1,0,0,0,0,0,0,0
9,2,0.2902131248715916,0.4087822832415091,0.05928446672910686,0.0013065143412736996,0.13449185608015485,0.03905823378826657,0.06610999639778137
9,3,0.23520139281008842,0.3923630717108978,0.06578831796223099,0.0,0.14795156534286968,0.0572463768115942,0.08695652173913043
9,4,0.25166596586088097,0.4757025460415291,0.0576621354163727,0.0016949152542372883,0.12266984428001379,0.04736071367427301,0.042396421845574385
9,5,0.3041147031516885,0.42357782619766254,0.06014661047855353,0.005163975282742217,0.11063643041451694,0.04237798292385611,0.0537637488913126
9,6,0.30257911908288776,0.41407743770865185,0.06264657318562443,0.004162522379039893,0.10613225633376597,0.038846369142733435,0.07094773084566273
9,7,0.07474747474747474,0.6121212121212122,0.045454545454545456,0.0,0.21212121212121213,0.05555555555555556,0.0
9,8,0.25962330797857114,0.4672007451612715,0.06676506972559604,0.004511278195488722,0.1453880549275286,0.030195754537859804,0.02631578947368421
9,9,0.35198164627832634,0.3698006500761643,0.05920804178273512,0.0023687451336907857,0.08579547348820445,0.030726438871917654,0.09713507468308692
